Date,Open,High,Low,Close,Adj Close,Volume
20-10-2016,1198.449951,1204.675049,1193,1200.574951,1089.4104,1265854
21-10-2016,1200,1215.949951,1199.125,1214.324951,1101.887329,1259660
24-10-2016,1214.099976,1217.449951,1201.275024,1213.849976,1104.412109,1253190
25-10-2016,1202.5,1207.300049,1190.5,1199.224976,1091.105591,1772466
26-10-2016,1199.300049,1201.375,1186.25,1198.125,1090.104614,1437130
27-10-2016,1189.849976,1214.75,1182.75,1209.050049,1100.044922,2941602
28-10-2016,1205,1207.550049,1194,1199.349976,1091.219238,1752102
01-11-2016,1199.849976,1199.849976,1167.074951,1175,1069.064575,2934776
02-11-2016,1170.5,1172,1147.5,1152.025024,1048.161133,2325076
03-11-2016,1147,1167.5,1142.25,1159.724976,1055.166626,1463310
04-11-2016,1160,1168.074951,1147,1165.275024,1060.216431,1183752
07-11-2016,1168.949951,1172.449951,1130.025024,1138.525024,1035.878174,2048052
08-11-2016,1140.224976,1153.5,1130,1141.599976,1038.675659,1933634
09-11-2016,1090,1137.5,1071.425049,1084.925049,987.110474,4500226
10-11-2016,1102.400024,1108.75,1070.400024,1077.724976,980.559692,2172426
11-11-2016,1073.525024,1073.525024,1043.099976,1050.574951,955.857666,2398424
15-11-2016,1058.449951,1078.775024,1025.949951,1060.650024,965.02417,6290324
16-11-2016,1072.550049,1104.449951,1069,1094.800049,996.095215,4019958
17-11-2016,1092.5,1104.300049,1065.074951,1068.599976,972.257385,2504688
18-11-2016,1071,1075,1052.099976,1062.550049,966.752808,2140534
21-11-2016,1063.099976,1070,1052.5,1066.449951,970.301086,1793366
22-11-2016,1066,1088.724976,1061.025024,1067.5,971.256592,1318860
23-11-2016,1074.5,1081.474976,1063.599976,1078.175049,980.969055,1275808
24-11-2016,1077.449951,1103.800049,1068.5,1094.224976,995.572144,3026234
25-11-2016,1106,1153.625,1096.099976,1150.175049,1046.477661,4276148
28-11-2016,1147,1159.724976,1125.949951,1141.300049,1038.403076,1924296
29-11-2016,1137.5,1146,1126.275024,1129.925049,1028.053589,1442296
30-11-2016,1132.5,1147.375,1121.150024,1138.025024,1035.423096,3445832
01-12-2016,1138.5,1145,1127.025024,1131.724976,1029.691284,1123052
02-12-2016,1129,1135.400024,1102.599976,1110.925049,1010.766602,1998032
05-12-2016,1114.5,1118.925049,1085,1093,994.45752,2249526
06-12-2016,1095,1101.974976,1084.949951,1091.175049,992.797058,1593444
07-12-2016,1091.099976,1092.224976,1072.824951,1077.275024,980.150146,2065706
08-12-2016,1080.25,1099.5,1080,1097.875,998.893127,3239546
09-12-2016,1102.5,1109.949951,1086.650024,1097.625,998.665588,1588718
12-12-2016,1097.400024,1108.800049,1081.5,1104.099976,1004.556824,1311758
13-12-2016,1109,1109,1091.5,1100.150024,1000.963074,2147534
14-12-2016,1107,1112.349976,1094.5,1103.800049,1004.283752,1870366
15-12-2016,1101,1136.050049,1101,1129.650024,1027.803345,4295410
16-12-2016,1138.5,1145,1126,1141.324951,1038.425659,1987230
19-12-2016,1140,1148.849976,1130.650024,1144.449951,1041.268921,1334210
20-12-2016,1146,1172.5,1143.525024,1169.650024,1064.196899,2922760
21-12-2016,1171.900024,1171.900024,1152.800049,1156.800049,1052.505737,2034902
22-12-2016,1153,1162.5,1143.099976,1153.849976,1049.821045,1868300
23-12-2016,1150,1158.875,1139.400024,1144.050049,1040.904663,1118954
26-12-2016,1133,1150.800049,1133,1146.550049,1043.179688,897408
27-12-2016,1140.75,1165,1140.75,1161.699951,1056.963501,1294692
28-12-2016,1163.349976,1174.949951,1151.574951,1156.699951,1052.414673,1350418
29-12-2016,1151.5,1179.949951,1151.5,1175.849976,1069.837891,1963516
30-12-2016,1177.449951,1189.300049,1172.824951,1182.775024,1076.138306,1405748
02-01-2017,1183.300049,1187.550049,1176.199951,1180.675049,1074.228027,823132
03-01-2017,1180.625,1185.849976,1171.650024,1184.125,1077.366821,1475324
04-01-2017,1184.849976,1194.425049,1179.150024,1189.75,1082.484863,1420066
05-01-2017,1192,1194.974976,1160.199951,1167.199951,1061.967896,2216404
06-01-2017,1160.5,1164.675049,1128.550049,1140.699951,1037.857056,3009896
09-01-2017,1137.5,1155.650024,1128.5,1151.849976,1048.001709,1854578
10-01-2017,1152,1164.900024,1145.75,1157.675049,1053.301392,1533914
11-01-2017,1157.5,1164.800049,1140.099976,1162.199951,1057.418579,1931296
12-01-2017,1162.199951,1180,1152,1172.175049,1066.494263,2570374
13-01-2017,1174,1178.974976,1118.925049,1124.650024,1023.254333,10235580
16-01-2017,1125,1136.949951,1114,1129.275024,1027.462158,3364808
17-01-2017,1127.449951,1143.900024,1126.400024,1139.375,1036.651489,3009956
18-01-2017,1139,1149,1132.724976,1147.550049,1044.089478,3136574
19-01-2017,1147.5,1147.574951,1141.474976,1145.5,1042.224121,2251676
20-01-2017,1143.5,1150,1132.5,1142.675049,1039.653931,2037246
23-01-2017,1132.5,1156.75,1129.900024,1153.349976,1052.359497,2318546
24-01-2017,1152,1161.5,1145,1159.175049,1057.674683,2282638
25-01-2017,1161.300049,1180,1159.025024,1176.5,1073.482422,4111648
27-01-2017,1172.525024,1189.375,1172.525024,1178.900024,1075.672607,2871658
30-01-2017,1170.5,1175.974976,1159.074951,1166.449951,1064.3125,2577956
31-01-2017,1160,1166.025024,1100.025024,1114.900024,1017.27655,4666804
01-02-2017,1110,1119.974976,1077.775024,1083.949951,989.036255,4864152
02-02-2017,1085.025024,1109.5,1076.5,1103.824951,1007.171265,6009482
03-02-2017,1104.849976,1121.5,1095.5,1116.275024,1018.531128,2153372
06-02-2017,1129,1129.25,1107.474976,1120.375,1022.272095,2408910
07-02-2017,1122,1126.300049,1113,1122.300049,1024.028564,1814638
08-02-2017,1122.449951,1141.300049,1122.025024,1135.474976,1036.049805,2212584
09-02-2017,1137.5,1164,1135.099976,1158.650024,1057.195801,4033202
10-02-2017,1155.5,1212.224976,1155.5,1198.974976,1093.98938,5782160
13-02-2017,1198,1214.5,1191.175049,1207.125,1101.425781,3819812
14-02-2017,1209.824951,1209.824951,1199,1203.125,1097.776245,2033328
15-02-2017,1198.5,1214,1187.550049,1206.849976,1101.174927,1924972
16-02-2017,1230,1239,1217.800049,1223.875,1116.709229,4175680
17-02-2017,1236,1237.800049,1201,1203.949951,1098.528809,2723324
20-02-2017,1212.5,1277.5,1204.050049,1251.099976,1141.550293,3973948
21-02-2017,1257,1262.949951,1227.574951,1232.675049,1124.738525,5501112
22-02-2017,1232.949951,1235,1200.074951,1205.75,1100.171753,4505496
23-02-2017,1207.5,1246.625,1207.5,1240.900024,1132.24353,4853352
27-02-2017,1239.550049,1251,1235.025024,1244.925049,1135.916016,2139892
28-02-2017,1244.75,1245,1225,1233.125,1125.149536,2354828
01-03-2017,1239.949951,1250.949951,1235,1239.775024,1131.217285,1130374
02-03-2017,1243.349976,1255,1235.025024,1250.724976,1141.208374,1544942
03-03-2017,1246,1249.849976,1237.699951,1247.025024,1137.832031,1013970
06-03-2017,1240,1242,1227.275024,1236.25,1128.000732,1400694
07-03-2017,1241.449951,1252.5,1237.525024,1249.900024,1140.455444,1511672
08-03-2017,1251,1260,1246.099976,1256.099976,1146.112671,1791510
09-03-2017,1257.074951,1262,1252.025024,1259.875,1149.557007,858468
10-03-2017,1259.800049,1274.775024,1256.974976,1271.125,1159.822144,1171420
14-03-2017,1278.400024,1293.574951,1275.525024,1283.75,1171.341675,3402294
15-03-2017,1286,1286.074951,1246.925049,1249.150024,1139.771118,3022496
16-03-2017,1253,1263.5,1253,1260.449951,1150.081543,1571818
17-03-2017,1273,1273,1254.875,1262.875,1152.294312,2593152
20-03-2017,1262.974976,1262.974976,1233,1240,1131.422119,3487540
21-03-2017,1241,1246,1232.5,1243.349976,1134.478882,3373700
22-03-2017,1240.074951,1248,1234.974976,1239.474976,1130.943359,1888716
23-03-2017,1241,1242.525024,1223.599976,1230.175049,1122.457764,2620638
24-03-2017,1234.900024,1234.900024,1211.650024,1213.599976,1107.333862,5099814
27-03-2017,1213.474976,1220,1203,1206.025024,1100.422363,2181270
28-03-2017,1205,1221.699951,1205,1214.974976,1108.588745,1153158
29-03-2017,1218,1225.400024,1212.800049,1222.300049,1115.272339,1717764
30-03-2017,1222.449951,1232.5,1217.5,1220.5,1113.629761,2986086
31-03-2017,1219.199951,1220.425049,1207.5,1215.900024,1109.432617,1867044
03-04-2017,1217.5,1217.5,1204.099976,1205.849976,1100.262695,1196888
05-04-2017,1209.949951,1209.949951,1197.5,1200.625,1095.495117,2905568
06-04-2017,1200,1205,1196.275024,1200.025024,1094.947998,1720704
07-04-2017,1197.449951,1216.625,1196.074951,1214.525024,1108.177979,2277012
10-04-2017,1216,1224.5,1202.5,1211.125,1105.075806,2543264
11-04-2017,1208.650024,1221.550049,1203,1209.650024,1103.729736,1557784
12-04-2017,1211.25,1214,1191.5,1196.625,1091.845337,1050538
13-04-2017,1200,1204.5,1160.525024,1164.324951,1062.374023,2500472
17-04-2017,1165.199951,1166.449951,1147.574951,1157.425049,1056.078125,2270882
18-04-2017,1165,1167.099976,1151.025024,1154.400024,1053.317627,1730620
19-04-2017,1131.75,1174.349976,1126.400024,1149.574951,1048.915161,5626812
20-04-2017,1152.650024,1166,1145.474976,1162.75,1060.936401,1268842
21-04-2017,1164.550049,1167.824951,1150.5,1155.400024,1054.22998,1161154
24-04-2017,1150,1169.824951,1141.25,1164.050049,1062.122803,2000020
25-04-2017,1164,1172.224976,1151.349976,1155.75,1054.549561,3148710
26-04-2017,1170,1171.974976,1151.525024,1155.175049,1054.024902,2187438
27-04-2017,1153.025024,1163.900024,1138.824951,1151.324951,1050.512207,5773186
28-04-2017,1147,1149.375,1134,1136.574951,1037.053711,2540510
02-05-2017,1147,1151,1140,1144.949951,1044.694946,2382696
03-05-2017,1147.5,1172.5,1134.25,1168.650024,1066.319946,3514406
04-05-2017,1174.974976,1175,1154.400024,1165.050049,1063.035278,2708208
05-05-2017,1154,1166.25,1151.25,1160.25,1058.65564,1682474
08-05-2017,1160.5,1173.699951,1158.849976,1171.224976,1068.669678,1071782
09-05-2017,1171.974976,1180.5,1166.275024,1176.275024,1073.277466,1790270
10-05-2017,1177.5,1178.074951,1158,1166.224976,1064.107422,1206388
11-05-2017,1173.650024,1180,1161.375,1174.724976,1071.862915,2071302
12-05-2017,1171.650024,1184.949951,1160.025024,1180.324951,1076.972656,2314446
15-05-2017,1187.550049,1188.974976,1170.800049,1182.550049,1079.002808,1817604
16-05-2017,1190,1217.5,1186.724976,1214.574951,1108.223511,3601026
17-05-2017,1216.75,1230.375,1211.5,1227.675049,1120.176758,2876198
18-05-2017,1225,1286,1221.125,1268.099976,1157.061768,5138594
19-05-2017,1268.099976,1270.275024,1243,1253.574951,1143.808716,1786044
22-05-2017,1255,1276.875,1255,1265.675049,1154.849243,1663940
23-05-2017,1266.599976,1282.074951,1257,1260.849976,1150.446533,2748596
24-05-2017,1267.400024,1285,1264.824951,1279.574951,1167.532104,2534548
25-05-2017,1288.5,1318.775024,1284,1312.300049,1197.391602,4094094
26-05-2017,1312.5,1313.425049,1282.324951,1289.125,1176.24585,1362550
29-05-2017,1289.5,1298.25,1282,1286.425049,1173.782349,1749290
30-05-2017,1280,1287.974976,1262.5,1275.550049,1163.859619,927634
31-05-2017,1266.5,1286.25,1264,1273.300049,1161.806396,2502730
01-06-2017,1265,1282,1265,1276.800049,1165.000244,1080064
02-06-2017,1278.125,1295.925049,1276.25,1282.449951,1170.155273,1355648
05-06-2017,1282.5,1309.949951,1280.074951,1301.974976,1187.970825,1500188
06-06-2017,1315.5,1354.474976,1315,1348,1229.965576,5946720
07-06-2017,1348.5,1350,1288.275024,1307.625,1193.125732,4927776
08-06-2017,1299,1302.474976,1257.75,1260.800049,1150.401123,3330714
09-06-2017,1260,1273.699951,1243,1253.5,1143.740234,3148034
12-06-2017,1248.5,1256.449951,1235.199951,1243.599976,1134.707275,1626506
13-06-2017,1232.5,1240.550049,1223.5,1225.775024,1130.947388,1175414
14-06-2017,1227.5,1238,1227.5,1235.099976,1139.550781,1489142
15-06-2017,1234.5,1234.849976,1202.5,1205.599976,1112.333252,2997198
16-06-2017,1207.474976,1217.5,1193.25,1199.849976,1107.027832,2450426
19-06-2017,1208.449951,1223.175049,1202.574951,1215.849976,1121.790039,1644742
20-06-2017,1215.5,1224.5,1190.150024,1222.5,1127.925781,1670958
21-06-2017,1220,1221.074951,1198.599976,1203.150024,1110.072388,1657818
22-06-2017,1204.5,1215.5,1192.5,1197.425049,1104.790527,5775882
23-06-2017,1199.699951,1206.974976,1177,1180.849976,1089.497925,1424756
27-06-2017,1175.300049,1192.349976,1165.800049,1171.425049,1080.802002,1974330
28-06-2017,1174.949951,1179,1167.5,1175.025024,1084.123413,1789726
29-06-2017,1179.5,1186.025024,1161.550049,1166.625,1076.373535,2471826
30-06-2017,1162.199951,1188.5,1161.550049,1181.175049,1089.797729,1753848
03-07-2017,1178.699951,1191.525024,1171.550049,1186.800049,1094.987671,1475956
04-07-2017,1186.650024,1190.224976,1175.025024,1183.425049,1091.873657,1215134
05-07-2017,1180.400024,1182.5,1172.5,1178,1086.868286,815856
06-07-2017,1179.5,1180.949951,1170.050049,1173.775024,1082.969971,1026788
07-07-2017,1175,1178.224976,1162.75,1165.974976,1075.773438,1232090
10-07-2017,1203,1222.449951,1189.474976,1217.474976,1123.289551,783608
11-07-2017,1213,1257.400024,1213,1237.900024,1142.134155,3537504
12-07-2017,1241.25,1241.650024,1215.050049,1219.724976,1125.365234,2646450
13-07-2017,1222.5,1236,1213.300049,1223.199951,1128.571655,3131960
14-07-2017,1191.5,1212.5,1187.5,1198.724976,1105.98999,4508432
17-07-2017,1198.849976,1211.050049,1191.099976,1197.724976,1105.067505,2211822
18-07-2017,1198.074951,1221.5,1198.074951,1204.175049,1111.018433,1908002
19-07-2017,1207.75,1230,1207.550049,1224.800049,1130.047974,3915576
20-07-2017,1224.625,1228.449951,1215.25,1222.349976,1127.787231,1182504
21-07-2017,1217.449951,1250,1217.275024,1245.599976,1149.23877,2148416
24-07-2017,1241,1270,1241,1265.349976,1170.750244,2271402
25-07-2017,1262.875,1290,1259.199951,1285.75,1189.625488,2678832
26-07-2017,1280,1287.5,1273.5,1278,1182.45459,1459826
27-07-2017,1271.099976,1292.400024,1233.25,1240.849976,1148.081909,4255304
28-07-2017,1240.5,1246.525024,1221,1242.150024,1149.28479,1382752
31-07-2017,1235.5,1259.5,1231.5,1245.900024,1152.754272,2019662
01-08-2017,1250,1260.375,1245.5,1250.824951,1157.311279,1747460
02-08-2017,1250,1254,1231,1236.900024,1144.427368,1251024
03-08-2017,1240,1251,1233.224976,1244.724976,1151.66748,1882548
04-08-2017,1245.400024,1264.150024,1244,1261.400024,1167.095947,1387890
07-08-2017,1258.25,1260,1240.599976,1251.724976,1158.144043,1885520
08-08-2017,1256,1264.300049,1248.150024,1251.525024,1157.959106,1073958
09-08-2017,1250,1261.425049,1246.650024,1256,1162.099365,992946
10-08-2017,1254.5,1260.300049,1243.175049,1255.724976,1161.845093,1526172
11-08-2017,1249.949951,1267.5,1241.5,1248.025024,1154.720703,1394736
14-08-2017,1251.5,1254.949951,1231.5,1234.699951,1142.391968,786504
16-08-2017,1242,1271.900024,1232.599976,1246.175049,1153.009155,1373340
17-08-2017,1250.349976,1252.5,1231.050049,1242.824951,1149.909546,1752374
18-08-2017,1237,1274.949951,1235.699951,1256.900024,1162.932251,2837356
21-08-2017,1252.75,1274.5,1247.150024,1264.400024,1169.87146,2304834
22-08-2017,1261.5,1269.75,1246,1248.775024,1155.414551,1131326
23-08-2017,1252.5,1258.400024,1236.574951,1244.724976,1151.66748,1562272
24-08-2017,1248.849976,1258.974976,1243.074951,1248.300049,1154.97522,1623908
28-08-2017,1252.300049,1252.699951,1230.5,1243.650024,1150.672729,2036796
29-08-2017,1241,1248,1231.974976,1235.425049,1143.062744,1312602
30-08-2017,1240.5,1245,1230.050049,1242.275024,1149.400391,970782
31-08-2017,1242.5,1252.199951,1233.324951,1248.175049,1154.859741,1784664
01-09-2017,1240,1249.025024,1218.275024,1228.224976,1136.400757,1702330
04-09-2017,1226.550049,1230.5,1219,1228.099976,1136.285278,1062544
05-09-2017,1230,1245,1218.525024,1242.175049,1149.307983,1165994
06-09-2017,1234.074951,1237.425049,1225,1226.599976,1134.897461,1228764
07-09-2017,1229,1234.199951,1225.525024,1230.050049,1138.0896,870636
08-09-2017,1226.875,1237,1226.275024,1235.300049,1142.946899,1021134
11-09-2017,1235.599976,1241.474976,1225,1227.224976,1135.47583,732764
12-09-2017,1236.949951,1248.5,1228.5,1244.224976,1151.204834,1396460
13-09-2017,1250,1265.824951,1237.599976,1244.599976,1151.551636,1278980
14-09-2017,1241,1248.800049,1235.949951,1243.474976,1150.510864,1081510
15-09-2017,1249.5,1258.5,1242.5,1253.025024,1159.346924,2944072
18-09-2017,1252.474976,1259.474976,1244.625,1249.525024,1156.108521,726600
19-09-2017,1252.5,1252.5,1245.75,1249.125,1155.73877,782754
20-09-2017,1257,1257,1237.150024,1246.775024,1153.564331,1334642
